min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,euclidean,40,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,euclidean,70,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,euclidean,100,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,manhattan,25,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,manhattan,40,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,manhattan,70,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
5,manhattan,100,0.03805441187768192,0.10394189359161857,0.44345238095238093,0.508938176695904,0.7858783708488307,0.6286624360548092
10,euclidean,25,0.40896851750975666,0.41484720431930233,0.6011904761904762,0.26553327184339826,0.9778397442163652,0.2864161764467856
10,euclidean,40,0.40896851750975666,0.41484720431930233,0.6011904761904762,0.26553327184339826,0.9778397442163652,0.2864161764467856
10,euclidean,70,0.40896851750975666,0.41484720431930233,0.6011904761904762,0.26553327184339826,0.9778397442163652,0.2864161764467856
10,euclidean,100,0.40896851750975666,0.41484720431930233,0.6011904761904762,0.26553327184339826,0.9778397442163652,0.2864161764467856
10,manhattan,25,0.42109797902116275,0.4295020777389094,0.6041666666666666,0.2917802411782661,1.0,0.28712276630991285
10,manhattan,40,0.42109797902116275,0.4295020777389094,0.6041666666666666,0.2917802411782661,1.0,0.28712276630991285
10,manhattan,70,0.42109797902116275,0.4295020777389094,0.6041666666666666,0.2917802411782661,1.0,0.28712276630991285
10,manhattan,100,0.42109797902116275,0.4295020777389094,0.6041666666666666,0.2917802411782661,1.0,0.28712276630991285
15,euclidean,25,0.3568914060491584,0.37250611065487116,0.5803571428571429,0.22812792082134686,0.9673446864596034,0.3005320637392211
15,euclidean,40,0.3568914060491584,0.37250611065487116,0.5803571428571429,0.22812792082134686,0.9673446864596034,0.3005320637392211
15,euclidean,70,0.3568914060491584,0.37250611065487116,0.5803571428571429,0.22812792082134686,0.9673446864596034,0.3005320637392211
15,euclidean,100,0.3568914060491584,0.37250611065487116,0.5803571428571429,0.22812792082134686,0.9673446864596034,0.3005320637392211
15,manhattan,25,0.4058843071460176,0.41221972671628926,0.6011904761904762,0.24822916822070898,0.9732191592797034,0.2968420182971911
15,manhattan,40,0.4058843071460176,0.41221972671628926,0.6011904761904762,0.24822916822070898,0.9732191592797034,0.2968420182971911
15,manhattan,70,0.4058843071460176,0.41221972671628926,0.6011904761904762,0.24822916822070898,0.9732191592797034,0.2968420182971911
15,manhattan,100,0.4058843071460176,0.41221972671628926,0.6011904761904762,0.24822916822070898,0.9732191592797034,0.2968420182971911
